[BOOT] 2024-02-08T12:13:55Z CrowdSense System Init... OK
[DATA] 2024-02-08T12:13:55Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0001 | MAC:1e:89:b6:1d:c5:a8 | SSID:L Bello_8361
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-48 | FC:0x4000 | SEQ:0856 | MAC:6a:a4:52:39:5f:cd | SSID:
[WARN] 2024-02-12T20:03:59Z Garbage collection started
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-91 | FC:0x4000 | SEQ:0857 | MAC:6a:a4:52:39:5f:cd | SSID:TIM-20430203
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:0860 | MAC:6a:a4:52:39:5f:cd | SSID:
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:0861 | MAC:6a:a4:52:39:5f:cd | SSID:TIM-20430203
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-63 | FC:0x4000 | SEQ:0862 | MAC:6a:a4:52:39:5f:cd | SSID:
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:0863 | MAC:6a:a4:52:39:5f:cd | SSID:TIM-20430203
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:0864 | MAC:6a:a4:52:39:5f:cd | SSID:
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:0865 | MAC:6a:a4:52:39:5f:cd | SSID:TIM-20430203
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-51 | FC:0x4000 | SEQ:0868 | MAC:6a:a4:52:39:5f:cd | SSID:
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:0869 | MAC:6a:a4:52:39:5f:cd | SSID:TIM-20430203
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:0872 | MAC:6a:a4:52:39:5f:cd | SSID:
[DATA] 2024-02-12T20:03:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:0873 | MAC:6a:a4:52:39:5f:cd | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-51 | FC:0x4000 | SEQ:1144 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-93 | FC:0x4000 | SEQ:1145 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:1146 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1147 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-54 | FC:0x4000 | SEQ:1154 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-64 | FC:0x4000 | SEQ:1158 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-41 | FC:0x4000 | SEQ:1159 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-54 | FC:0x4000 | SEQ:1163 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-55 | FC:0x4000 | SEQ:1164 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-81 | FC:0x4000 | SEQ:1165 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-65 | FC:0x4000 | SEQ:1166 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-73 | FC:0x4000 | SEQ:1167 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-81 | FC:0x4000 | SEQ:1170 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-91 | FC:0x4000 | SEQ:1171 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-54 | FC:0x4000 | SEQ:1174 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-47 | FC:0x4000 | SEQ:1175 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-95 | FC:0x4000 | SEQ:1178 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:1179 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-80 | FC:0x4000 | SEQ:1182 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:1183 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-39 | FC:0x4000 | SEQ:1183 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-73 | FC:0x4000 | SEQ:1184 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:1185 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:1186 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:1187 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1190 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-57 | FC:0x4000 | SEQ:1191 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:1194 | MAC:de:8f:56:36:02:8c | SSID:
[DATA] 2024-02-12T20:04:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:1195 | MAC:de:8f:56:36:02:8c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-76 | FC:0x4000 | SEQ:1982 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-90 | FC:0x4000 | SEQ:1983 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DEBUG] 2024-02-12T20:04:49Z Sensor overheat (65C)
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:1984 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:1985 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-63 | FC:0x4000 | SEQ:1996 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-80 | FC:0x4000 | SEQ:1997 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-79 | FC:0x4000 | SEQ:2000 | MAC:52:7f:c6:7a:bb:1c | SSID:
[WARN] 2024-02-12T20:04:49Z Reconnecting to MQTT broker...
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-41 | FC:0x4000 | SEQ:2001 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-37 | FC:0x4000 | SEQ:2002 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-50 | FC:0x4000 | SEQ:2008 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-94 | FC:0x4000 | SEQ:2009 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-38 | FC:0x4000 | SEQ:2012 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-51 | FC:0x4000 | SEQ:2013 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:2016 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:2017 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:2020 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:2021 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-58 | FC:0x4000 | SEQ:2022 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:2023 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-93 | FC:0x4000 | SEQ:2024 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:2025 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-91 | FC:0x4000 | SEQ:2028 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-85 | FC:0x4000 | SEQ:2029 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:2032 | MAC:52:7f:c6:7a:bb:1c | SSID:
[DATA] 2024-02-12T20:04:49Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-48 | FC:0x4000 | SEQ:2033 | MAC:52:7f:c6:7a:bb:1c | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:0695 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-51 | FC:0x4000 | SEQ:0696 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-57 | FC:0x4000 | SEQ:0697 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-77 | FC:0x4000 | SEQ:0698 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-90 | FC:0x4000 | SEQ:0701 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-63 | FC:0x4000 | SEQ:0702 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-38 | FC:0x4000 | SEQ:0709 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-94 | FC:0x4000 | SEQ:0710 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-89 | FC:0x4000 | SEQ:0713 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-37 | FC:0x4000 | SEQ:0714 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DEBUG] 2024-02-12T20:05:09Z Reconnecting to MQTT broker...
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-62 | FC:0x4000 | SEQ:0715 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-53 | FC:0x4000 | SEQ:0716 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-70 | FC:0x4000 | SEQ:0717 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-48 | FC:0x4000 | SEQ:0718 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-42 | FC:0x4000 | SEQ:0721 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:0722 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-85 | FC:0x4000 | SEQ:0725 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-38 | FC:0x4000 | SEQ:0726 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-75 | FC:0x4000 | SEQ:0729 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-73 | FC:0x4000 | SEQ:0730 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:0733 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-73 | FC:0x4000 | SEQ:0734 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[ERROR] 2024-02-12T20:05:09Z Garbage collection started
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-68 | FC:0x4000 | SEQ:0735 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-57 | FC:0x4000 | SEQ:0736 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-40 | FC:0x4000 | SEQ:0737 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-87 | FC:0x4000 | SEQ:0737 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-90 | FC:0x4000 | SEQ:0738 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-63 | FC:0x4000 | SEQ:0738 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:0741 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-57 | FC:0x4000 | SEQ:0742 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-75 | FC:0x4000 | SEQ:0745 | MAC:fe:a4:a4:8c:33:f3 | SSID:
[DATA] 2024-02-12T20:05:09Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:0746 | MAC:fe:a4:a4:8c:33:f3 | SSID:TIM-20430203
[WARN] 2024-02-12T20:05:09Z Packet dropped (queue full)
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-90 | FC:0x4000 | SEQ:1431 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:1432 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-53 | FC:0x4000 | SEQ:1433 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:1434 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-39 | FC:0x4000 | SEQ:1445 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:1445 | MAC:12:2f:23:0d:66:34 | SSID:
[DEBUG] 2024-02-12T20:05:30Z Reconnecting to MQTT broker...
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-40 | FC:0x4000 | SEQ:1446 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-38 | FC:0x4000 | SEQ:1449 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-44 | FC:0x4000 | SEQ:1450 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-51 | FC:0x4000 | SEQ:1451 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-59 | FC:0x4000 | SEQ:1452 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-37 | FC:0x4000 | SEQ:1453 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-58 | FC:0x4000 | SEQ:1454 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-81 | FC:0x4000 | SEQ:1457 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-41 | FC:0x4000 | SEQ:1458 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-36 | FC:0x4000 | SEQ:1461 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-35 | FC:0x4000 | SEQ:1462 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:1465 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1466 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:1469 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:1470 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-38 | FC:0x4000 | SEQ:1471 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:1472 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-57 | FC:0x4000 | SEQ:1473 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-92 | FC:0x4000 | SEQ:1473 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-68 | FC:0x4000 | SEQ:1474 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:1474 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-58 | FC:0x4000 | SEQ:1477 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:1478 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:1481 | MAC:12:2f:23:0d:66:34 | SSID:
[DATA] 2024-02-12T20:05:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:1482 | MAC:12:2f:23:0d:66:34 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:1237 | MAC:62:4b:dc:59:c4:25 | SSID:
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:1238 | MAC:62:4b:dc:59:c4:25 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-67 | FC:0x4000 | SEQ:1239 | MAC:62:4b:dc:59:c4:25 | SSID:
[DEBUG] 2024-02-12T20:05:50Z Memory Dump: 0xFE 0x0A...
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-91 | FC:0x4000 | SEQ:1240 | MAC:62:4b:dc:59:c4:25 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-53 | FC:0x4000 | SEQ:1243 | MAC:62:4b:dc:59:c4:25 | SSID:
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-38 | FC:0x4000 | SEQ:1251 | MAC:62:4b:dc:59:c4:25 | SSID:
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-78 | FC:0x4000 | SEQ:1252 | MAC:62:4b:dc:59:c4:25 | SSID:TIM-20430203
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:1255 | MAC:62:4b:dc:59:c4:25 | SSID:
[DATA] 2024-02-12T20:05:50Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-62 | FC:0x4000 | SEQ:1256 | MAC:62:4b:dc:59:c4:25 | SSID:TIM-20430203
